Iteration,Residual,std_residual,Pi,std_pi,Time,std_time
7423,0.004670732988831241,0.0036980301418025386,3.1397494274569997,0.018682262150685993,1.244495e-05,1.8046229823943444e-06
7626,0.004741673627221642,0.0034662758224915887,3.1399527930770006,0.018439415651732433,1.2398960000000003e-05,1.0787752868859944e-06
7836,0.004699157451019134,0.003457962521752305,3.1398315467070006,0.01830371126179706,1.2678359999999998e-05,1.8417953171574278e-06
8051,0.004583033655919576,0.0034927316554966554,3.1396795429109994,0.01805827107834567,1.2487629999999998e-05,2.705212800513225e-06
8272,0.004472961942071971,0.0034581552622622363,3.1396421663450003,0.017710047306013846,1.3269839999999997e-05,2.330419014302412e-06
8499,0.004529068386869769,0.0033465616290846486,3.13946111307,0.017619303185100813,1.2433290000000003e-05,1.8330266261078155e-06
8733,0.004591554267516149,0.0034023918091880307,3.1396679262599996,0.017907753407856702,1.4026239999999999e-05,3.1446696767962163e-06
8973,0.0045485466638861835,0.003348550490847338,3.1398595787329997,0.01771692610113539,1.2634779999999997e-05,3.025086376861783e-06
9219,0.004461675003400294,0.003303978289915886,3.140240807028,0.017445560985529757,1.976104e-05,8.024100707268564e-05
9472,0.0043762001391511405,0.003206709230250791,3.140434966216,0.017060436508380017,1.5129780000000004e-05,1.6168255061350585e-05
9732,0.004389286960619381,0.0031436975643410726,3.1403616933869993,0.016972801339410135,2.0766820000000004e-05,9.142467542846186e-05
10000,0.0043135485027629835,0.0030896221728360642,3.140696,0.0167001960915119,2.118122e-05,7.585978266054185e-05
10274,0.004219863824241874,0.0030387757195414066,3.14069690481,0.01636620885288452,1.681843e-05,2.773343189130761e-05
10556,0.004126695412395194,0.0030137699470165796,3.140507768084,0.016069479324016263,1.3878530000000001e-05,1.5955145265193743e-05
10846,0.004114104953937555,0.00298914125434925,3.14037248755,0.015981854022997732,1.292804e-05,4.884195819832027e-06
11144,0.004053500521982761,0.0028239643382995156,3.140308686284,0.015519240964979118,1.1445480000000003e-05,3.122178928604545e-06
11450,0.0038269152369087827,0.0027691888800042445,3.140537991269,0.014851388812657258,1.7372100000000003e-05,3.1473078282169275e-05
11764,0.003849807087873087,0.0028632621935586198,3.1408398503949995,0.015102859019903478,1.3166210000000002e-05,4.020022624930051e-06
12087,0.0038337608253664972,0.002802888621075065,3.1411632332229997,0.014962524246797235,1.2267999999999997e-05,1.5485788401765096e-06
12419,0.003713564502723376,0.0027267487737394143,3.141183670185,0.0145153479629337,1.332829e-05,8.059490976100064e-06
12760,0.0037382563800486047,0.0028113700647834704,3.1412821316649997,0.01473860744940121,1.5986000000000002e-05,1.2554835358892164e-05
13111,0.003638926506377142,0.002764547727947943,3.1413469605700004,0.014400728891061901,1.4353499999999999e-05,2.5927985524011178e-06
13471,0.00364230247365535,0.002749818850345234,3.1413881671740005,0.014382043457747623,3.1866859999999995e-05,0.00011411421154371103
13841,0.003548593248537407,0.002709195052050464,3.141275919369,0.014066893476592275,1.570556e-05,1.33646095623456e-05
14221,0.0035686553221904345,0.0028497146255963292,3.14130089305,0.014388392029074956,1.611904e-05,1.4389058605549542e-05
14611,0.0035498560939911184,0.002890335907643599,3.1414194784749996,0.01442389261589729,1.496256e-05,5.455958948422238e-06
15013,0.0034249838593455074,0.0029239539362888116,3.1415573169899993,0.01418886794888779,1.6943860000000003e-05,1.3393531484891046e-05
15425,0.003348860766391832,0.002946006817928572,3.1419954619120007,0.014046292356731136,1.5005930000000002e-05,3.2692004497902985e-06
15848,0.003277129326631212,0.002824106960900071,3.141940938919,0.013625686250898503,1.5896850000000003e-05,9.292513298430902e-06
16284,0.003219967305323665,0.002750737987222922,3.141938098751,0.013338739625306137,1.5366390000000002e-05,5.819415071607848e-06
16731,0.0031855873301004927,0.002681899482196939,3.141930548085,0.013116430083329265,3.9185470000000004e-05,0.00013477148298092544
17190,0.0031538747700134723,0.0026541403244685945,3.141929028507,0.01298366723381787,1.5386919999999998e-05,1.6628167029094781e-06
17662,0.0031285171164319057,0.0025918831332044246,3.142008832523,0.012794660450464785,1.528997e-05,2.873324831088454e-06
18147,0.0030871770140964046,0.0025447831386773475,3.141938612447001,0.012601900131728343,1.5926169999999998e-05,2.864573809875079e-06
18646,0.003043409672568123,0.0025656190091586702,3.141919982842999,0.012537803328723294,1.813361e-05,8.514092663147768e-06
19158,0.003092835609066476,0.0025815488238030847,3.1419918571880006,0.01268765515734356,2.5362069999999997e-05,3.8598178478834195e-05
19684,0.0029671253734758875,0.0025540089656691054,3.1419467587880003,0.012329656298138208,1.890138e-05,1.3763516539420767e-05
20224,0.002937479186320232,0.0025022651651652548,3.1420075158210006,0.012150963903584153,2.9066589999999996e-05,4.693858888469877e-05
20780,0.002847235873811695,0.0024650844622440145,3.1417824831599996,0.011864074769896926,2.461048e-05,3.431134922626723e-05
21350,0.0027972496874038026,0.002426179646316323,3.1417761124140005,0.011664808100330505,1.761074e-05,4.045716813838776e-06
21936,0.002703653722926267,0.002412670256855035,3.1416867250199996,0.011415551462817171,2.6232089999999995e-05,5.1068872807812244e-05
22539,0.0026902795271481765,0.0023648188648385297,3.1414987355290016,0.011284475115309603,2.6465709999999994e-05,2.0861498628724223e-05
23158,0.0026349449951535457,0.002308559797473111,3.1416685378679996,0.011036752925007203,1.889485e-05,7.616719585221644e-06
23794,0.0026081237039555006,0.0022977711772387247,3.1414238883779997,0.010949636604236942,1.989385e-05,6.462571492092295e-06
24447,0.00259405159128191,0.002306123771870817,3.141077432808,0.010922678214957187,2.0922160000000005e-05,5.55341561239931e-06
25118,0.0025243781083260416,0.0022729204400116624,3.1410048570759996,0.010684953412151194,4.814628999999999e-05,0.00011261471609114321
25808,0.0024278339615673734,0.0022126770504644483,3.140964042158,0.010328826124603604,2.1199760000000004e-05,5.126174965820229e-06
26517,0.0025170903395665563,0.002170928362580379,3.140969189585,0.010453948265471994,4.096209999999999e-05,6.079701128743788e-05
27245,0.0024910461762893002,0.0021044322091623123,3.1409932097579993,0.010257119643372456,3.182905e-05,2.3351377292183844e-05
27993,0.0024043892786520834,0.0020306617914839695,3.140895223805,0.00989142241631606,2.4357040000000007e-05,1.6342407437922685e-05
28762,0.002369780226691343,0.002063464047333512,3.140874765315,0.00987366303839737,7.244268e-05,0.0001284474823770699
29552,0.0022996549982800306,0.001994090859633688,3.141040877099,0.009573907720634444,2.1075329999999997e-05,5.335947052830084e-06
30363,0.002310707934998673,0.0019620311670810577,3.140986068564,0.009531621760556438,3.2380200000000006e-05,2.4513364338909527e-05
31197,0.0022963499930330035,0.0019310182932721735,3.1407507132109997,0.00941575278565217,6.377229999999999e-05,0.000173232577101719
32054,0.0022565236507268824,0.0018628446986632503,3.1407462407169997,0.009180871968100973,5.7794489999999996e-05,0.0001334461641425239
32934,0.002169091322195631,0.0018461652218813634,3.140791886802,0.0089384697886161,4.012341e-05,7.82242583299749e-05
33838,0.0021690091423524076,0.0018810329374133736,3.1407364501440007,0.009004584727167978,6.882269000000002e-05,0.0001805578466277285
34767,0.0022616882078816693,0.0018968249255859714,3.140727701557,0.009260122958455257,6.58332e-05,0.00010666865221987216
35722,0.002215569398549033,0.0017756508063398481,3.14081630368,0.008913259101518524,9.038575e-05,0.00027951881389018027
36703,0.0022635013713398623,0.0017477008826609882,3.1410304334839996,0.008994670260945931,4.520082999999999e-05,1.8578526426574557e-05
37711,0.002212933706682785,0.0016740279602403055,3.141006072496,0.008725315430950929,4.6372979999999997e-05,6.394262178142544e-05
38746,0.002171163089206313,0.0016874567087712732,3.141098435967,0.008651695868052759,6.008551e-05,6.818103743288262e-05
39810,0.0020961597524348746,0.0017389410472557032,3.1411524742510006,0.008570477966599788,6.409370999999999e-05,5.5642063013968176e-05
40903,0.002020759326626908,0.0017064927537865742,3.1411270566909995,0.008320564107779553,5.132277000000001e-05,9.291068308678844e-05
42027,0.0021154223804994614,0.0016767429109073191,3.141007447593,0.008486157172300684,0.00011535004,0.00027354439024757495
43181,0.002061996530068787,0.0017465178238301965,3.1406312961769998,0.008459297089891373,5.119174000000001e-05,5.7646657453559974e-05
44366,0.0020481861988820137,0.001705741637276148,3.1405103006779997,0.00832794684671801,5.103300999999999e-05,0.00010679304539244031
45585,0.002088409544976019,0.0016985978376416286,3.1407770099810004,0.008443030615777483,5.967632e-05,6.913405180873262e-05
46836,0.002039051844061312,0.001734089202730899,3.1406362627040005,0.008378800255104103,9.08223e-05,0.00015253529347738617
48123,0.002031639399808976,0.0016771388514372097,3.1405947260139997,0.008240395148691215,7.733955000000001e-05,6.321397232286433e-05
49444,0.0020711166684033856,0.0016828229340226457,3.140745085347,0.008365857909574712,0.00011227658000000002,0.00023087046677011352
50802,0.002021307244503277,0.0016251802060212267,3.140639344906999,0.008116718310135072,6.626137e-05,0.000113166281036131
52197,0.0019178078182385035,0.001566674860719451,3.140553671664,0.007733123961354017,8.888542999999999e-05,9.221606854690551e-05
53630,0.0018865742089812867,0.0015298877839409364,3.1406578407619996,0.007596052449985911,6.469276000000001e-05,6.497190680409495e-05
55103,0.0018247117220715988,0.0014995966139221479,3.1407473277299998,0.00739367135039314,0.0001134093,0.0003076313554701701
56616,0.0017941350654556959,0.0014585622887281378,3.140739720218,0.0072354798480604955,0.00010786125000000002,0.0004245551608885452
58170,0.0017636823523432738,0.0013721801443308623,3.140927625922,0.0070104769390606225,5.982372e-05,2.5302545232326718e-05
59768,0.001773202445016639,0.0013978146288033972,3.140885423637,0.007079885964415079,4.118081e-05,1.697757382084741e-05
61409,0.001757219058833503,0.0013783026370192113,3.140807373513,0.00699356540200292,5.589009000000001e-05,1.635392994507387e-05
63095,0.0017568465764309976,0.001381646822631009,3.140872652348001,0.007006229929112846,5.25094e-05,1.5738924086929875e-05
64828,0.0017655302442999938,0.0013621578234489168,3.1408644412960007,0.006989450011030861,6.231297e-05,1.3344938765526674e-05
66608,0.0017416443310495978,0.0013010124275470117,3.1408035070880005,0.0068056371869300945,5.875813000000001e-05,2.2117030394421804e-05
68437,0.0016701194354347396,0.0012731217066202002,3.1407080964939995,0.006558509306706032,0.00010857192,0.0003949118230462219
70316,0.0017436232126174435,0.001263542080927036,3.1407696683519997,0.006736611493618942,5.4227119999999996e-05,4.244453908748558e-05
72247,0.0016905465690819604,0.0012139106035614757,3.1408030783229997,0.006511961723162961,5.882663e-05,5.913654051868678e-05
74231,0.0016401342020887686,0.0011760704378405873,3.140897468709,0.006323029987133391,7.924789999999999e-05,2.0944727576710714e-05
76269,0.0015899969234622327,0.001111552380467095,3.1408813541530005,0.006073434162785929,5.671606999999999e-05,1.8179511917004402e-05
78364,0.0015661893986660034,0.001107416618398912,3.14083609821,0.005998318509162454,6.129595999999999e-05,1.9060025315531112e-05
80516,0.001590355224594245,0.0010744863145211914,3.1408763475590007,0.006007581066872917,8.698112000000001e-05,8.891559905028084e-05
82726,0.001522650004583372,0.0010668041934390555,3.140919178977,0.005821306581067996,7.905235000000001e-05,1.6308120953619357e-05
84998,0.0015167981636748224,0.0010321414193519838,3.1407717828629997,0.005724486122624779,7.241333000000002e-05,1.9339431452087726e-05
87332,0.0014607205020484657,0.0010390326578539502,3.1406742087629995,0.005574458450329647,7.737937999999999e-05,2.5942772067788208e-05
89730,0.001405502756236164,0.0010063583221627578,3.14079037111,0.005388792234007114,7.594932e-05,0.0001014527115279893
92194,0.0013843578532774844,0.0010275131618190149,3.140757966898001,0.005368617227112897,7.488112000000001e-05,3.206130704415205e-05
94726,0.0013759523057351817,0.0010306406932190917,3.14075248612,0.00535210257203145,0.00011386024,0.00016518794492996225
97327,0.0013711665854097396,0.0010867839280694043,3.140579284268999,0.005418758782211348,8.785314999999998e-05,6.812354188677726e-05
100000,0.0013567121302884447,0.001058546007418759,3.1404544,0.0053009944407258055,5.2331839999999995e-05,7.751957319101527e-06
102745,0.0013503344686342223,0.0010233131131655063,3.1404697065589993,0.0052191428367565,5.550163000000001e-05,2.63729367174788e-05
105567,0.0013346436059949928,0.0009759571042795618,3.1404188808959996,0.005076131277264221,5.4040659999999996e-05,5.443437339131452e-06
108466,0.0012831396725314734,0.0009484450029693555,3.140524403961,0.004913188574650822,5.7430980000000005e-05,6.311498470972713e-06
111444,0.0012709383857885676,0.000988293503211858,3.1404400416339997,0.004939756739381944,5.8163299999999986e-05,8.092889338702517e-06
114504,0.001280142201614404,0.0009892566202130439,3.1404010340249995,0.00495597656894584,6.132001e-05,9.867858849447851e-06
117648,0.001244105653506707,0.0009939331603166818,3.140456956338,0.0048864960575131676,6.526885999999999e-05,1.7308058763536142e-05
120879,0.0012648121501106088,0.0009729034410904733,3.1404419295309998,0.004894162463921376,0.00015262694,0.0001412949129608799
124198,0.0012406209138874384,0.0009789396868229868,3.1404795568369996,0.004852928550185781,0.00015789158000000002,0.00035979129004721887
127609,0.0012230355573859327,0.0009213113344689695,3.1405903972279994,0.004719643405503227,8.196726e-05,3.5115371819656524e-05
131113,0.0012217955096695602,0.0009012740045870697,3.140644482239,0.004689448678738665,7.074555999999999e-05,3.1230439141583676e-05
134713,0.0011517160958535045,0.000875675421560511,3.140681003314,0.004466806358464157,7.385399999999999e-05,1.358898199039772e-05
138412,0.001168576947547946,0.0008539083557562208,3.1406924255150006,0.004471209370703211,7.573391e-05,1.4680607272892667e-05
142213,0.0011309135226399507,0.0008642135954906515,3.1407542207780006,0.0044058574123878175,7.469768999999999e-05,1.240907812991128e-05
146118,0.0010942709072860504,0.0008314382905732241,3.1409630572529994,0.004284843481351461,7.434976e-05,1.1994361497795454e-05
150131,0.001064857258098097,0.0007859619954369194,3.141032032025001,0.004133247717273426,9.284244000000001e-05,6.289591067391753e-05
154253,0.0010509662034592121,0.0007456002034819692,3.140964000702,0.00401234325277957,0.00019607333000000001,0.00026157055517351125
158489,0.001004554530757668,0.0007128780047171369,3.1410142028799997,0.003839012131048799,0.00023370149,0.00023177400288845878
162841,0.0010031266998137033,0.0007261486643494206,3.1409487782550003,0.0038493033196504256,7.749974000000001e-05,6.8777157334026935e-06
167312,0.001021695765137132,0.0007103853421934997,3.140924978484,0.0038648350068258117,8.130030999999999e-05,1.0219115363969683e-05
171907,0.001021122134051622,0.0006782597438436421,3.140972502573,0.0038140260729125856,8.237479e-05,9.974415815196621e-06
176627,0.0010011753276645142,0.0006779083045681979,3.140920244357001,0.0037512286621649684,9.342310999999998e-05,2.5933252277623193e-05
181477,0.0009491256845636714,0.0006759905789250103,3.1409498724360008,0.0036157216595331045,9.977674000000001e-05,3.431703597270486e-05
186461,0.0009526575318179278,0.0006736726035115532,3.1408223703619997,0.0035954887747539368,9.367492000000002e-05,2.1754461358154434e-05
191581,0.0009326788545301165,0.0006673553657671684,3.140760931406,0.003516958872975746,0.00015810869,0.00018009170605312494
196841,0.0009047093769124868,0.0006558893288237188,3.1408129403969998,0.0034338870141737057,0.00018956311,0.00011975901420001541
202247,0.000868269779733953,0.0006640185588245882,3.140885946394,0.0033709064243305433,0.00019646604999999998,0.00022805978982773402
207800,0.0008702982634729703,0.0006856132931000395,3.140902983639,0.0034219655434991622,9.672669000000002e-05,6.088277367775692e-06
213506,0.0008826339470226047,0.0006642092978425413,3.141019737151,0.003433536401765739,0.00010103449,9.398638438350977e-06
219369,0.0008656358222149007,0.0006547609742121531,3.141094320532,0.0033838765367211563,0.00010254911999999999,6.105104357648424e-06
225393,0.0008682739991913995,0.000656957458287839,3.1410395176410004,0.0033862152881983724,0.00014161664999999999,0.0003010963323857482
231582,0.0008622656709715483,0.0006485292839173416,3.1409843597550005,0.003345070049191582,0.00010597080999999999,5.1074545355022225e-06
237941,0.0008715341451561345,0.0006390453549820675,3.141027397551,0.003358599982800334,0.00019563789,0.0002630862755309086
244475,0.0008677296613463271,0.0006275765046872277,3.141130013298,0.0033432615862237663,0.00011692577999999997,1.6332229968656787e-05
251188,0.0008605897934889687,0.0006010955830035736,3.14122107744,0.0032878550202696095,0.00011960222,1.7405720416685956e-05
258086,0.0008617197005150643,0.0006050946298147295,3.141184256411,0.0032936285460472216,0.00012163159,1.2290242703831805e-05
265173,0.0008841344479902115,0.0006055339730589451,3.141171989605,0.003351580689285788,0.00012254676,9.47037300057928e-06
272454,0.0008598738734995606,0.0005820394078532985,3.1412727286020004,0.0032574942130323844,0.00012628155,1.1703419124319821e-05
279936,0.000833591322160575,0.0005745438438995676,3.1413195873379998,0.0031796312219694984,0.00012820275000000002,8.470959865202927e-06
287622,0.000813409608488739,0.0005844907573171669,3.141369436271,0.0031491992931941036,0.00013123123,1.0514010380435192e-05
295520,0.000807470535269137,0.0005705710142718196,3.1413429886279998,0.0031064720229161133,0.00036256252,0.0004070396951588874
303635,0.0007861317747752978,0.0005405133928054906,3.1413879164129996,0.00300036134858529,0.00018930245000000004,9.224669068071184e-05
311973,0.0007457735914636405,0.0005452649502249517,3.141385312195,0.0029044193746324367,0.0001760398,0.00023681259321926338
320540,0.0007317843044322112,0.0005292524475977306,3.141488113806001,0.002844672016071828,0.0001475635,9.960133901882764e-06
329341,0.0007072564507815478,0.0005473162797631286,3.141434561743,0.0028138948107288616,0.00015733439,8.645467616471274e-05
338385,0.0007145918507957885,0.0005349654858479617,3.1414742379239997,0.0028108959841711537,0.00015391442,1.560659092261531e-05
347677,0.0006916588000345596,0.0005211917552320515,3.1414684319100004,0.0027266521342800523,0.00015776969,1.2662495412620944e-05
357224,0.0006739765803731065,0.0005197882121941847,3.1415046021540003,0.0026809017221443836,0.0004203727699999999,0.00048647517787123076
367033,0.0006971283099677526,0.0005380055102901906,3.141503679511,0.0027737551524642176,0.00018223357,3.097370317884531e-05
377112,0.000683139418770687,0.0005311748496274342,3.141451558158,0.002723423190989454,0.00017371982,1.4599561178807307e-05
387467,0.0006975706666066037,0.0005100790095842525,3.1414345995910002,0.0027191459060251434,0.00017677342,7.89995202795817e-06
398107,0.0007156395028509367,0.000495268586641642,3.1414505145519995,0.0027397430947121992,0.00018159766,1.090075233454049e-05
409038,0.0007040867180051678,0.0004804617510294562,3.141389210786,0.002679307284528817,0.00020196791,7.3299566179638e-05
420270,0.000688297930895848,0.0004651069848564284,3.141409189330001,0.0026122850357570056,0.0004725103199999999,0.000453664003044568
431811,0.0006659912078634829,0.0004489510809746104,3.1413938968690003,0.0025241256356529564,0.00026640794999999997,0.00014352887690244172
443668,0.0006783694910135369,0.00045914189305231346,3.1414203413359996,0.0025765005841925925,0.00020739293000000003,6.161165097170906e-05
455851,0.0006758775932868288,0.00045531945139270374,3.141408135558001,0.002562384451363076,0.00020394748,7.482346295815574e-06
468369,0.0006592771160261394,0.0004422097711081678,3.1413794678969986,0.002493432811883264,0.00027454642,0.00047955060666546534
481230,0.0006422588422742036,0.00043394208587646814,3.141405980509,0.0024363094537532526,0.00021690818999999998,1.540736703933373e-05
494444,0.0006336275130149004,0.0004392325994827296,3.1414621676040007,0.0024268105044160525,0.00049797154,0.0004663751802676957
508021,0.0006237002366136254,0.00042830968177147655,3.1414771436680002,0.002382261535397975,0.00024229501,4.168935719731299e-05
