time,flux
323.535469887247,0.9995685122944319
323.5361509627983,1.001253175031935
323.53683203834953,0.9989273766779765
323.53751321390155,1.0002555238225206
323.5381942894601,1.0014306552574375
323.53887536501134,1.0002422968483669
323.53955654056335,1.0000421901146923
323.54023751611385,1.0007732603121946
323.5409185916724,1.0008403641762782
323.54159966722364,0.9991612989799842
323.54228084277565,0.9995844014433795
323.5429619183269,0.9988757236010851
323.54364299387817,0.9999984493426662
323.5443241694302,0.9990234458180255
323.5450052449887,1.001492812488264
323.5456862205392,0.9993074017500241
323.5463673960912,1.0001318198620455
323.5470484716425,1.0001821175720875
323.54772954719374,0.9990234874891077
323.54841072275303,0.9989028651966644
323.5490917983043,1.0013069072780643
323.5497729738563,1.000489986088487
323.55045404940756,1.0020393364868152
323.55113502495806,0.9999719881027073
323.5518161005166,1.0001611433158901
323.5524972760686,1.0009557888379605
323.55317835161986,0.9977547948151504
323.5538595271719,1.0002325399389598
323.55454060278134,0.9998413534131222
323.5552216783326,0.9984651635522527
323.5559028538919,1.0007956047259357
323.5565838294424,0.999977589177287
323.55726490499364,0.9981345744934075
323.55794608054566,1.0002233644371643
323.5586271560969,0.9996817521530005
323.55930823165545,1.0005967968434764
323.5599893072067,1.0028137299910524
323.5606704827587,1.000219074281172
323.56135155831,0.998991978983406
323.56203263391944,0.9997937327812547
323.562713709478,1.000604785262227
323.56339478502923,1.000305371237273
323.5640758605805,0.9985022680331113
323.5647570361325,0.9995739983178629
323.56543811168376,0.9999768733969736
323.566119187235,0.9998685261235651
323.5668003627943,0.9993720833707569
323.5674813383448,1.000355552480895
323.56816241389606,0.9997706082731622
323.5688434895055,1.0007319668252794
323.56952466505754,0.9997889046543296
323.5702057406161,1.0013971870844545
323.57088681616733,1.000466397008305
323.57156799171935,1.0003861672897427
323.5722490672706,1.0005643600955951
323.5729302428226,1.0002125116286384
323.5736112184386,1.0008395502516356
323.57429229398986,0.9996181910252449
323.5749733695411,0.9995800492303709
323.57565454509313,1.0001511207822056
323.5763356206444,0.9998426825013581
323.5770166962029,1.0001434935248763
323.57769787175494,1.0004596822265854
323.5783789473644,0.999846491468211
323.5790599229149,1.0011714593682952
323.5797410984669,0.9988361556298221
323.58042217401817,1.0000541091999855
323.5811032496349,1.0023846126622078
323.5817844251869,1.000059711459989
323.5824655007382,1.00046887887946
323.5831466762902,0.9987877072975115
323.58382775184145,0.9988330923808751
323.58450872745743,1.001188900990375
323.5851898030087,1.0004761585475583
323.5858709785607,1.0002182296631186
323.58655205411196,0.99945250626533
323.5872331297214,0.9999974953129193
323.58791430527344,0.9993670552484378
323.588595380832,0.998696600737845
323.58927645638323,1.0017899698417756
323.5899575319345,0.9995455958433968
323.59063860754395,0.9994547690068248
323.5913196831025,1.000647912061238
323.5920008586545,0.999480097469775
323.59268193420576,0.999355169666085
323.5933630098152,0.9989770233440266
323.59404418536724,0.9997119636997088
323.5947252609185,1.0011061112461561
323.59540623647626,0.9994565975672729
323.59608731208573,1.0002544753752758
323.59676848763775,1.0011902776978072
323.597449563189,1.0028306264558777
323.59813063874026,0.9994450301246942
323.59881181435776,1.0013492836251838
323.599492889909,1.0004696349255906
323.60017396546027,1.0001760555281887
323.6008550410115,0.9991411555840148
323.601536116621,1.0006316417877887
323.6022171921795,0.9991934691450596
323.6028982677308,1.0013389599872735
323.603579443341,1.0009706160118959
323.60426051889226,0.9997561726869711
323.6049416944443,0.9997698221853191
323.60562276999553,0.9988699614448996
323.6063037456115,0.9988358605423805
323.60698482116277,0.9997724519715511
323.607665996773,0.999759280145212
323.60834707232425,1.0003320738671588
323.60902824787627,0.9990455153771555
323.6097093234348,1.0004809403732042
323.61039039904426,0.998040415897411
323.6110715745963,1.000563195285004
323.611752550205,0.9996812068265171
323.61243362575624,0.9998829448178177
323.61311480130826,0.9997725651866155
323.613795876925,1.000399556814379
323.61447695247625,0.9994499421369046
323.61515812802827,1.001944165205332
323.61583920363773,1.0009843522033728
323.616520279189,0.999564276097433
323.6172014547483,0.9994206505679288
323.617882430357,0.9979571314970157
323.61856350590824,0.9998769883932834
323.61924468151847,1.0013716009885563
323.6199257570697,1.0008425937676657
323.62060683262825,1.000811939853127
323.6212880082385,1.0011072038323097
323.62196908378974,1.000316577486127
323.622650159341,1.0008539178908644
323.6233311349497,0.9995083770635078
323.624012310509,0.9998590474825645
323.62469338611845,0.9995728634922729
323.6253744616697,0.9992242220592273
323.6260556372217,1.001247373105746
323.6267367128312,0.9995891352034899
323.62741778838244,0.9999512464947675
323.62809896399995,1.000826972967936
323.62877993955044,1.0004916953728196
323.6294610151599,1.0000742572533678
323.63014209071116,0.9999660234327918
323.6308232662632,0.9995019057412472
323.6315043418799,1.000503980827768
323.6321854174312,0.9999337228340954
323.6328665930414,1.000901500853057
323.63354766859266,0.9999622122635888
323.63422864420136,1.001450830931186
323.63490981976065,0.9995217931693793
323.6355908953701,1.0000233589491634
323.63627197092137,1.0001548313016135
323.6369531464734,0.99800364805883
323.63763422208285,0.9979202188758114
323.63831539763487,1.0018541908275462
323.6389964732516,0.9990099091046808
323.6396774488021,0.9989265153648201
323.64035852441157,1.0006440174801348
323.6410396999636,0.9994389731203213
323.64172077557305,1.0004143341124174
323.64240195113234,0.999326262444888
323.6430830267418,0.9983554033417757
323.64376410229306,1.0002845390633128
323.6444452779033,1.0009901095614797
323.6451262534538,0.9996862386004403
323.6458073290705,0.9998626104476349
323.64648850462254,1.0004877869862665
323.647169580232,1.0011775421726528
323.64785065578326,1.0011624026038044
323.6485317313927,1.0014117598443468
323.64921290694474,0.9990233090699235
323.6498939825615,0.9996689497445415
323.650574958112,0.9999071330483157
323.6512561337222,0.9996302151084722
323.65193720927346,1.0002402005117315
323.6526182848902,0.9992060693896011
323.6532994604422,1.0006707005302822
323.6539805360517,1.0005626308273619
323.65466161166114,0.9988951408106019
323.6553426872124,1.0018923736412555
323.6560238628226,0.9991564050157211
323.6567048383804,1.0011617969820694
323.65738591398986,0.9988730781367693
323.6580670895419,0.9991707266761191
323.65874816515134,1.0010390797711697
323.6594292407608,0.9994865137691048
323.6601104163128,1.000030988435108
323.66079149192956,1.0000790920151628
323.6614725674808,0.9996124151076399
323.6621536430903,0.9997874911439336
323.66283471864153,1.0014667768484813
323.6635157942583,0.9995038929837773
323.6641969698685,1.001229179120633
323.66487804541975,1.000802169045475
323.6655591210292,0.9996700638819375
323.66624029658124,0.998326049237049
323.6669213721907,1.0007268298857381
323.6676023478067,0.9984032618711018
323.6682835233587,1.0003428514546244
323.66896459896816,0.9994699848355396
323.6696456745194,1.0005600448010674
323.67032685012964,0.9998415667171099
323.6710079257464,0.9991546362389716
323.6716891012984,1.0008701074729989
323.67237017690786,1.000755453252871
323.67305115251656,0.999499382456684
323.6737322280678,1.000838749131786
323.67441340367805,0.9992688200389702
323.6750944792948,1.0013128394030133
323.67577555484604,0.9985712618182481
323.67645673045627,1.0011075407382368
323.67713780606573,1.0008197766736824
323.677818881617,1.0004155250845985
323.6784999572337,0.9997343186009
323.6791810328432,0.9995986013955817
323.67986210839445,0.9986516847348463
323.68054328400467,0.9998724938914255
323.68122435961413,1.0009951399115626
323.68190543517267,0.999277914532813
323.68258651078213,0.9983591234770243
323.68326768639236,1.0002981288708146
323.68394866194285,1.0010801505153102
323.6846297375523,0.9986014394354465
323.6853109131698,0.9995099306530778
323.68599198872107,1.0003670323336489
323.68667306433053,1.0014134335352707
323.68735423994076,0.9987770408826582
323.688035315492,1.0006091457385453
323.6887163911015,1.0015326180774855
323.6893974667182,0.9997264722128615
323.6900785423277,1.001852891141646
323.69075961787894,0.9982520551187521
323.6914406934884,0.9995780037600187
323.6921218690986,1.0014484931613732
323.69280294471537,1.000044935708414
323.6934841202674,1.0014995408109426
323.69416519587685,0.9987086939718711
323.69484617148555,0.9999992182069614
323.6955272470368,1.0005994976335024
323.6962084226543,0.9985962560803673
323.6968894982638,0.9989093360115497
323.697570673874,1.000374195168913
323.69825174942525,0.9996488559381063
323.6989328250347,1.0002834708134092
323.69961400064494,1.0015117679394632
323.7002950762617,0.9998091467042934
323.7009760518122,0.9990474934613041
323.7016572274224,1.0011684939859107
323.70233830303187,1.0011061176511076
323.70301937864133,0.9999599962508269
323.70370055425883,1.000333495281941
323.7043816298101,0.9989954878976407
323.70506270541955,1.0002893855096306
323.7057438810298,1.0000395717726949
323.7064248566385,1.0005636933201998
323.7071059322552,0.99819683608899
323.7077870078065,1.000137386045449
323.7084681834167,0.9993306184816545
323.70914925902616,0.999988786782405
323.7098303346356,1.0000958404830302
323.71051151024585,1.0021675697688766
323.7111925858044,1.0008589297310817
323.7118735614131,0.9997262265440765
323.7125547370233,0.9994107905115523
323.7132358126328,0.9992484244062051
323.71391688824224,0.9998054982726459
323.71459806385974,0.9995552015616478
323.7152791394692,1.0012463690899607
323.71596021502046,1.0005330064766425
323.7166412906299,0.9993225389770112
323.7173223662394,0.9992983968022574
323.7180034418561,1.0011273045505358
323.7186845174656,0.9993089684513384
323.7193656930758,0.9996544394533158
323.7200467686853,0.999201232958355
323.72072784423654,1.0003537645353173
323.72140901984676,0.9994460582316634
323.7220900954635,1.000531166549767
323.7227710710722,0.9991266613522302
323.7234522466824,0.9999321001466174
323.7241333222919,0.9992592005678835
323.72481439790863,1.0013030600253634
323.72549557346065,1.0005090250207038
323.7261766491283,0.9999319834201355
323.72685782468034,1.0001838102446072
323.7275389002898,1.000960552456514
323.7282198758985,1.0000486298245919
323.72890095151524,1.000134218939698
323.72958212712547,0.9985526876488959
323.73026320273493,0.9986824763516587
323.73094437834516,1.0007142697727955
323.7316254539546,1.001324635028864
323.73230652957136,1.0000041665726083
323.7329877051816,0.9993630765076951
323.7336686807903,0.9997879889431889
323.73434975639975,0.9991189234921339
323.7350308320092,1.0017110436258516
323.73571200756123,1.000165573147221
323.736393083178,1.00027607415597
323.73707415878744,1.0004683454751147
323.73775533439766,0.999680830273174
323.7384364100071,1.0006592875230786
323.7391174856166,0.9995825570176807
323.73979856123333,0.9993821158119476
323.7404796368428,0.9998470606865272
323.74116071245226,1.0004215934150738
323.7418417880617,0.9995873914166057
323.74252296367195,1.0000008307179642
323.7432040392887,0.9998984423333309
323.74388511489815,1.0016911099391923
323.7445662905084,0.9997519530514472
323.7452472661171,1.0002482618363469
323.74592834172654,0.998799330242273
323.74660951734404,1.0010080094364002
323.7472905929535,0.9998669957609103
323.74797166856297,1.0001250177052279
323.7486528441732,1.000204267334607
323.74933391978266,0.9989535401881557
323.7500149953921,1.002405474087737
323.7506959710081,1.0003231975399107
323.7513771466183,0.9984753842393167
323.7520582222278,0.9997294905927909
323.752739397838,0.9995191798418354
323.7534204734475,1.000541704696664
323.7541015490642,0.999372935242532
323.75478272467444,0.9989085267598401
323.7554638002839,1.0011067041203034
323.7561447758926,1.0000837714420634
323.7568258515021,1.0006148352484314
323.7575070271196,0.9995443618022596
323.75818810272904,0.9994626306519323
323.75886927833926,0.9992098284061266
323.7595503539487,1.0000630378669755
323.76023152955895,0.9967631659086975
323.7609126052266,0.9995393639544969
323.7615935808426,0.9988155851375881
323.76227465645206,0.9997516937421917
323.7629558320623,1.0001935008426206
323.76363690767175,0.9997633836379114
323.7643179832812,0.999466349368482
323.7649991588987,0.9989439845948034
323.7656802345082,1.0013921732775763
323.76636131011765,1.0009638004424792
323.7670423857271,0.9992920256386656
323.7677234613366,0.9998158014112504
323.7684045370115,0.9997231032923017
323.769085612621,0.9994851507649144
323.7697667882312,1.0018883284430375
323.7704478638407,1.001682626732847
323.77112893945014,1.000680954377731
323.77181011506036,1.0008800579569919
323.77249109067634,1.0003753294520898
323.7731721662858,0.9995033846180152
323.77385334189603,1.000318976397043
323.7745344175637,1.0019830870012905
323.77521549318044,1.0010640593883378
323.7758965687899,0.999158221943602
323.77657774440013,1.0005034290979973
323.7772588200096,1.0005090298276451
323.7779397956183,0.9995083694750075
323.7786209712285,0.9998548696899169
