time,flux
131.51170357028604,0.9925010634016946
131.5321380667956,0.9932502894119362
131.55257246331166,0.9929784274025056
131.5730067598197,0.9935552719680099
131.59344115633576,0.9936894191012722
131.6138756529108,0.9940343009155103
131.6343099494261,0.9941469226665736
131.6547443459349,0.9945796898810607
131.67517884250992,0.995356328049296
131.69561323907692,0.9949404481512302
131.71604753559222,0.9955037947560736
131.7364819321665,0.9955629003635482
131.75691642873426,0.9959088525006582
131.77735072530777,0.9962838817424513
131.79778512188204,0.9964144611328077
131.8182196184498,0.9965553275152094
131.83865391502331,0.9970603415235413
131.8590883115976,0.997354680313279
131.8795227081646,0.9975354459538452
131.89995710479707,0.9973366037492223
131.92039150137134,0.9979713052121841
131.94082589793834,0.9982631465818876
131.96126029457082,0.9982483999112098
131.9816946911451,0.9988006865130451
132.0021290877121,0.9992041982357036
132.0225633843438,0.9991569851045821
132.04299788097705,0.9987489542409094
132.06343227754405,0.999681205462224
132.08386657417577,0.9996923843899961
132.10430097080825,1.0000008752265939
132.12473546743422,0.9998892048736387
132.14516976400773,1.0005294958004864
132.1656041606402,1.0006796977768253
132.18603865726618,1.0007310732746704
132.20647305389866,1.0010216064719752
132.22690735053038,1.0013796889349653
132.24734174716286,1.0011487370441894
132.26777624378883,1.0016962666554832
132.28821054042055,1.0018961791829777
132.30864493704576,1.0022321416399511
132.329079433679,1.0025867752847988
132.34951373031072,1.0021268932242267
132.3699481269432,1.002630539597778
132.3903825235684,1.0030483222920603
132.4108169202591,1.0027053432740387
132.4312513168843,1.0032860528943575
132.45168571351678,1.0032815337533432
132.47212021015002,1.0036580248966225
132.49255450683995,1.002947360288582
132.51298890346516,1.0028334405980546
132.53342320009688,1.002564402296906
132.55385769672284,1.0026396848403827
132.57429209335533,1.0020011674382046
132.59472639004525,1.002282881368708
132.6151608866785,1.0018051582225553
132.6355952833037,1.0017444211951703
132.6560296799944,1.0012017285178019
132.6764639766261,1.001044967265074
132.69689847325208,1.0006684520668814
132.71733286988456,1.000851442806796
132.73776716657449,1.0007650241783614
132.75820166320045,0.9870824424547961
132.77863605983293,0.9793271725245507
132.79907035646465,0.9786000795163001
132.81950475314807,0.982307617325589
132.8399392497813,0.996036919843901
132.86037354641303,0.9991785376370244
132.88080794303823,0.999156226152036
132.90124243967148,0.9990172810841459
132.9216767363032,0.9996443636675212
132.9421111329284,0.9998140017835435
132.9625455296191,0.9995868732273662
132.98298002625233,0.9999167054446009
133.00341432287678,0.9993554948645244
133.02384871950926,0.9999640435688353
133.04428311614174,0.9996607726432535
133.06471751276695,1.0000620252224879
133.08515190939943,1.0003118194142087
133.1055863059737,1.0002193861192572
133.1260207025989,1.0007519105043488
133.1464550992314,0.9998461114338971
133.16688949586387,1.0002022688424141
133.18732389248908,1.000725349212696
133.20775838912232,1.0002137197103713
133.22819268569583,0.9999066711788654
133.24862708232104,1.0006365754734832
133.2690614788953,1.0007117734414068
133.2894958755278,1.000307097406804
133.3099302720948,1.0005031787642937
133.3303645687265,1.0005919525035065
133.35079906530154,1.0002068727996343
133.37123346192675,1.0003782816684332
133.39166785850102,1.0003582131369624
133.4121022550753,1.0006011604179461
133.4325366516423,1.000826872371902
133.45297104821657,1.0005560652472292
133.47340534479008,1.0006091878305345
133.49383984135784,1.0006593591592121
133.5142742379321,1.0005682244162968
133.53470853450563,1.0004917278963368
133.55514303107338,1.0006882814545672
133.57557742758945,1.0002529123718322
133.59601172416296,1.0007706804837835
133.61644612067175,1.0007729234373008
133.6368806172468,1.0004992831081847
133.6573150138138,1.000610722482941
133.6777493103291,0.9999850565017873
133.69818380684592,1.000291986983108
133.71861820336198,1.0001407646959652
133.73905249987,1.000190581874087
133.75948689638608,1.0000166939514004
133.77992139289563,1.0002991880444008
133.80035568941094,0.9997860238896693
133.820790085927,1.0001119604507949
133.84122448244307,0.999910094634234
133.86165887889365,0.9996147330710552
133.88209327540972,0.9997104717711903
133.90252767186757,0.9999326422195925
133.92296206837636,0.999419360014676
133.94339646483422,0.9996041085543942
133.96383086129208,0.9995250149303615
133.9842651577419,0.9994166448604183
134.00469965420052,0.9992235147575564
134.02513405065838,0.9991702741240658
134.04556834705,0.9991100685296528
134.0660028435086,0.9986647832313674
134.08643723990826,0.9991231721002015
134.10687153635808,0.998493138262198
134.12730593275774,0.9982949320013759
134.14774042915815,0.9988438653621996
134.16817482555052,0.998462445214066
134.1886091219494,0.9984891245559039
134.20904361834982,0.9982134773736407
134.2294780147422,0.9966490763203858
134.24991231108288,0.9817232578774395
134.27034670748253,0.9780085507545762
134.29078120381746,0.9781701383377531
134.31121550015814,0.9832034324961427
134.3316498965578,0.9991612281751262
134.35208439289272,1.0003012250072996
134.3725186891752,1.000414595041122
134.4133874818508,1.0007661691723668
134.43382187813404,1.0018408410760742
134.45425627447548,1.0015425676439251
134.47469067075144,1.0017802187817362
134.49512516703544,1.0023992178270615
134.5155594633179,1.002383543468643
134.53599385959387,1.002722120218088
134.55642815581814,1.003326494031285
134.57686265210214,1.0030554410297277
134.5972970483199,1.0029137110788777
134.61773134454415,1.0027772127705088
134.63816574076918,1.0028556874077243
134.6586002369877,1.0023596325797495
134.67903463321272,1.002452494233788
134.69946902943775,1.002313736807075
134.7199034255973,1.0017827250952493
134.74033782176411,1.0018946109037645
134.76077211793017,1.001913872860172
134.78120651408972,1.0016023523306192
134.8016410102573,1.0016910524508658
134.82207540642412,1.0016317208690924
134.84250970253197,1.0013379165833955
134.86294419869228,1.0015348165822275
134.8833785948009,1.0010032103655748
134.90381299090222,1.0010197375997762
134.92424728701008,1.0006846746790585
134.94468178311945,1.0004732687624387
134.96511617916258,1.0007512592197263
134.98555047521222,1.0007821734707507
135.0059849712634,0.9998442826550591
135.02641936730652,1.0007488812004168
135.04685366335616,1.0000008752265939
135.06728805940656,0.9996276450959579
135.08772255539225,0.9996672391174621
135.10815685138368,0.9994752140582148
135.1285912474341,0.9995539264973614
135.14902574336156,0.9990852188914466
135.16946013935376,0.9985518291603115
135.1898944353452,0.9991028162343373
135.2103288312719,0.9989563302448682
135.23076332720666,0.9984060565766354
135.2511976231399,0.9985404146676257
135.2716320190666,0.998399517023534
135.29206631494162,0.998179193534503
135.31250081087637,0.998271460683714
135.33293520674488,0.9982772868310225
135.3533695026199,0.9981340111676213
135.37380399849644,0.9980967951654267
135.39423839430674,0.9981083285590779
135.4146727901243,0.9977352173294075
135.43510708599933,0.9976322490933035
135.4555415818104,0.9974695925725294
135.47597597756976,0.9974365381041264
135.49641027338657,0.9973633545598747
135.51684476913942,0.9971567641323563
135.5372791648988,0.9970137857213688
135.5577134606574,0.9970355445980514
135.57814785641676,0.9969863790488261
135.5985823521114,0.9970256758179167
135.6190166478118,0.997109441548096
135.6394510435057,0.9966249795642553
135.6598855392076,0.9968752660965868
135.68031993490877,0.9970723444468668
135.70075423055096,0.9966016749750216
135.72118862618663,0.991640322852017
135.74162312183034,0.9787028857157095
135.76205741746526,0.9775440261964153
135.78249181305,0.9786530871586043
135.8029263086355,0.9882484462206227
135.8233606042195,0.999893239943128
135.84379499979696,1.0001952631165782
135.8642293953235,0.999581431743908
135.88466379084275,0.9997228969640286
135.9050981863693,0.9997504620975992
135.92553258189582,0.9996237937457155
135.9459668774216,0.9997467032157487
135.9664013728834,0.9993563761512065
135.98683576835174,0.9994434270816814
136.0072700638193,0.9996501655834605
136.0277045592229,0.9995622196811164
136.04813895469124,1.000068057781573
136.0685732500424,0.9997224196456984
136.08900764544524,0.9995298216994524
136.10944214085612,0.9997531470132067
136.12987653620075,0.9997054748449754
136.1503108315519,0.9994997506446481
136.17074532690458,0.9998924643008413
136.19117972219829,0.9995610860500821
136.21161401748395,0.9996231970978027
136.23204841277766,0.9996402612281082
136.25248290806485,0.9997180044511438
136.27291720329958,0.9995754652647801
136.29335159853508,0.9999696705407554
136.31378609377134,0.9997616790783594
136.3342203889988,0.9995289863923744
136.3546547841761,0.9993690847517488
136.37508917935338,0.9995815510734906
136.3955235745234,0.999827847331887
136.41595796964248,0.9995387117533527
136.43639236476156,0.9996924679204767
136.45682685987413,0.9999321413870413
136.47726115499245,1.000032020247641
136.49769555005332,0.9999549333373096
136.51812994510692,0.9997277298121221
136.5385643401678,0.9998822616215327
136.55899873517046,1.0000745612438224
136.57943313022406,0.9999398978099074
136.59986752522673,1.0007601096956091
136.6203019201712,1.0002229475797313
136.64073631516658,1.0001527817851883
136.66117071005283,1.0000621509672365
136.6816051049973,1.0002816577343492
136.70203949993447,1.0002843426499566
136.72247389482072,1.000801039742426
136.7429081897062,1.0003960351392296
136.76334268452774,1.0002250955122172
136.7837770793558,1.0004303423942145
136.80421137418307,1.0001609558615931
136.8246458690046,1.0003419788383314
136.84508026377443,1.0005982391168713
136.865514658537,1.001002348748199
136.88594895330607,1.0007868991868931
136.90638344801846,1.0014465531192651
136.9268178427301,1.0010679203538135
136.94725213737547,1.0011333129650544
136.96768663208786,1.0011547922899144
136.988121026734,1.0012132637853672
137.00855532138667,1.0014294889889594
137.02898971598188,1.0015389142161637
137.04942421057785,1.0014160047461307
137.06985850516503,1.0011238859280325
137.09029289970204,1.0012656494721095
137.11072739429073,1.0016420149754925
137.13116168876877,1.0018003653315448
137.15159608330578,1.002101911186665
137.17203047778457,1.0021723156403732
137.19246497225686,1.0019640855188126
137.2128992666767,0.9906520783508685
137.23333366109728,0.9799144016224516
137.25376795550983,0.978762811059984
137.27420244987297,0.9794542932192876
137.29463684423536,0.9923418854725828
137.3150711385897,0.9967251253092698
137.33550563289464,0.99762785179947
137.35594002725702,0.9970958731449743
137.39680871574092,0.9974809763368774
137.41724320998765,0.997568176227835
137.43767760422634,0.9979522116659713
137.45811189841334,0.9980618343860322
137.47854639260186,0.9979617028105653
137.49898078678234,0.9976479018424249
137.51941508091113,0.997742457370443
137.53984947504068,0.9974842982374852
137.5602839691055,0.9984769533227139
137.5807182631761,0.9983600936048999
137.60115265724744,0.9983580767366735
137.62158715125406,0.9981993373433384
137.6420215452672,0.9990148639425809
137.66245583927957,0.999773087756337
137.68289023322723,0.9989296809198495
137.70332472718292,0.9987710601658217
137.72375902107888,0.9991619766837885
137.74419341502653,0.9993236820598094
137.7646279088658,0.9996720070664105
137.78506220276176,0.9997308521628935
137.805496596593,0.9994338979764076
137.82593089037255,0.9994392367452417
137.84636538421182,0.9997931377992918
137.86679977792664,0.9995475544329212
137.88723417170695,0.9997652575620469
137.9076684654283,0.9995638080180385
137.92810295914387,0.9998373902609615
137.94853735280776,1.0002056466712101
137.9689716464709,0.9997290725732821
137.98940614007006,0.9998999131759747
138.00984053367574,1.0000267385956128
138.03027482728066,1.0001664956997598
138.05070922082814,1.0000008752265939
138.0711437143691,1.0000963798690712
138.09157810791658,1.00034113276029
138.1120124013978,1.0005564631032673
138.13244689488783,1.000532735241782
138.1528812883189,1.0004742460632214
138.17331558174192,1.000778081329538
138.19374997511477,1.0010274611537462
138.21418446848838,1.0009110759931619
138.23461886185396,1.0009053813064053
138.25505315516784,1.00067937342576
138.27548764848325,1.000899093423112
138.2959220417324,1.0008467734885373
138.3163563349881,1.0010224783028345
138.33679072824452,1.0008872294923694
138.35722522143624,1.0011647268324375
138.37765961463447,1.000779742279842
138.39809390777373,1.0010868994467663
138.41852840090723,1.0007665733167177
138.43896279404726,1.0007630141374948
138.4593970870701,1.0007863860810577
138.47983148008643,1.0008769078726234
138.5002659731108,1.0006266975732632
138.52070026613364,1.0005562258246523
138.54113465914998,1.0009955471800487
138.56156905205717,1.000673560099696
138.58200344496436,1.0006385615040057
138.60243783786427,1.0001533267366356
138.62287223077146,1.0004634498862457
138.64330662367865,1.0009343292974173
138.66374101646215,1.0001844102351811
138.68417540925293,0.999664058232813
138.70460970204294,0.9855741975242766
138.7250441948272,0.9795335003251869
