"N","min(U (0))","q1(U (0))","med(U (0))","q3(U (0))","max(U (0))","avg(U (0))","std(U (0))","sum(U (0))","min(U (1))","q1(U (1))","med(U (1))","q3(U (1))","max(U (1))","avg(U (1))","std(U (1))","sum(U (1))","min(U (2))","q1(U (2))","med(U (2))","q3(U (2))","max(U (2))","avg(U (2))","std(U (2))","sum(U (2))","min(U (Magnitude))","q1(U (Magnitude))","med(U (Magnitude))","q3(U (Magnitude))","max(U (Magnitude))","avg(U (Magnitude))","std(U (Magnitude))","sum(U (Magnitude))","min(p)","q1(p)","med(p)","q3(p)","max(p)","avg(p)","std(p)","sum(p)","min(rho)","q1(rho)","med(rho)","q3(rho)","max(rho)","avg(rho)","std(rho)","sum(rho)","min(vtkValidPointMask)","q1(vtkValidPointMask)","med(vtkValidPointMask)","q3(vtkValidPointMask)","max(vtkValidPointMask)","avg(vtkValidPointMask)","std(vtkValidPointMask)","sum(vtkValidPointMask)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","sum(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","sum(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","sum(Z)","vtkValidPointMask","Time"
1,0.732316792,0.732316792,0.732316792,0.732316792,0.732316792,0.732316792,0,0.732316792,-0.06766394526,-0.06766394526,-0.06766394526,-0.06766394526,-0.06766394526,-0.06766394526,0,-0.06766394526,0,0,0,0,0,0,0,0,0.7354361415,0.7354361415,0.7354361415,0.7354361415,0.7354361415,0.7354361415,0,0.7354361415,8944795,8944795,8944795,8944795,8944795,8944795,0,8944795,1004.017517,1004.017517,1004.017517,1004.017517,1004.017517,1004.017517,0,1004.017517,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00011
1,0.6498797536,0.6498797536,0.6498797536,0.6498797536,0.6498797536,0.6498797536,0,0.6498797536,-0.1702487618,-0.1702487618,-0.1702487618,-0.1702487618,-0.1702487618,-0.1702487618,0,-0.1702487618,0,0,0,0,0,0,0,0,0.6718097329,0.6718097329,0.6718097329,0.6718097329,0.6718097329,0.6718097329,0,0.6718097329,8673112,8673112,8673112,8673112,8673112,8673112,0,8673112,1003.893738,1003.893738,1003.893738,1003.893738,1003.893738,1003.893738,0,1003.893738,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000115
1,0.5530499816,0.5530499816,0.5530499816,0.5530499816,0.5530499816,0.5530499816,0,0.5530499816,-0.3191407621,-0.3191407621,-0.3191407621,-0.3191407621,-0.3191407621,-0.3191407621,0,-0.3191407621,0,0,0,0,0,0,0,0,0.6385257244,0.6385257244,0.6385257244,0.6385257244,0.6385257244,0.6385257244,0,0.6385257244,8242222.5,8242222.5,8242222.5,8242222.5,8242222.5,8242222.5,0,8242222.5,1003.695007,1003.695007,1003.695007,1003.695007,1003.695007,1003.695007,0,1003.695007,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00012
1,0.4603210092,0.4603210092,0.4603210092,0.4603210092,0.4603210092,0.4603210092,0,0.4603210092,-0.4622171223,-0.4622171223,-0.4622171223,-0.4622171223,-0.4622171223,-0.4622171223,0,-0.4622171223,0,0,0,0,0,0,0,0,0.6523343325,0.6523343325,0.6523343325,0.6523343325,0.6523343325,0.6523343325,0,0.6523343325,7833197.5,7833197.5,7833197.5,7833197.5,7833197.5,7833197.5,0,7833197.5,1003.51001,1003.51001,1003.51001,1003.51001,1003.51001,1003.51001,0,1003.51001,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000125
1,0.3946823776,0.3946823776,0.3946823776,0.3946823776,0.3946823776,0.3946823776,0,0.3946823776,-0.5481178164,-0.5481178164,-0.5481178164,-0.5481178164,-0.5481178164,-0.5481178164,0,-0.5481178164,0,0,0,0,0,0,0,0,0.6754311919,0.6754311919,0.6754311919,0.6754311919,0.6754311919,0.6754311919,0,0.6754311919,7628383.5,7628383.5,7628383.5,7628383.5,7628383.5,7628383.5,0,7628383.5,1003.416199,1003.416199,1003.416199,1003.416199,1003.416199,1003.416199,0,1003.416199,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00013
1,0.3566389978,0.3566389978,0.3566389978,0.3566389978,0.3566389978,0.3566389978,0,0.3566389978,-0.5790877342,-0.5790877342,-0.5790877342,-0.5790877342,-0.5790877342,-0.5790877342,0,-0.5790877342,0,0,0,0,0,0,0,0,0.6800985336,0.6800985336,0.6800985336,0.6800985336,0.6800985336,0.6800985336,0,0.6800985336,7620448.5,7620448.5,7620448.5,7620448.5,7620448.5,7620448.5,0,7620448.5,1003.416199,1003.416199,1003.416199,1003.416199,1003.416199,1003.416199,0,1003.416199,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000135
1,0.3304623663,0.3304623663,0.3304623663,0.3304623663,0.3304623663,0.3304623663,0,0.3304623663,-0.600369513,-0.600369513,-0.600369513,-0.600369513,-0.600369513,-0.600369513,0,-0.600369513,0,0,0,0,0,0,0,0,0.6853093505,0.6853093505,0.6853093505,0.6853093505,0.6853093505,0.6853093505,0,0.6853093505,7650573.5,7650573.5,7650573.5,7650573.5,7650573.5,7650573.5,0,7650573.5,1003.42749,1003.42749,1003.42749,1003.42749,1003.42749,1003.42749,0,1003.42749,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00014
1,0.3098915815,0.3098915815,0.3098915815,0.3098915815,0.3098915815,0.3098915815,0,0.3098915815,-0.6448916197,-0.6448916197,-0.6448916197,-0.6448916197,-0.6448916197,-0.6448916197,0,-0.6448916197,0,0,0,0,0,0,0,0,0.7154844403,0.7154844403,0.7154844403,0.7154844403,0.7154844403,0.7154844403,0,0.7154844403,7584518.5,7584518.5,7584518.5,7584518.5,7584518.5,7584518.5,0,7584518.5,1003.400024,1003.400024,1003.400024,1003.400024,1003.400024,1003.400024,0,1003.400024,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000145
1,0.3153503537,0.3153503537,0.3153503537,0.3153503537,0.3153503537,0.3153503537,0,0.3153503537,-0.7029725909,-0.7029725909,-0.7029725909,-0.7029725909,-0.7029725909,-0.7029725909,0,-0.7029725909,0,0,0,0,0,0,0,0,0.7704650164,0.7704650164,0.7704650164,0.7704650164,0.7704650164,0.7704650164,0,0.7704650164,7421045,7421045,7421045,7421045,7421045,7421045,0,7421045,1003.325012,1003.325012,1003.325012,1003.325012,1003.325012,1003.325012,0,1003.325012,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00015
1,0.372070998,0.372070998,0.372070998,0.372070998,0.372070998,0.372070998,0,0.372070998,-0.7428400517,-0.7428400517,-0.7428400517,-0.7428400517,-0.7428400517,-0.7428400517,0,-0.7428400517,0,0,0,0,0,0,0,0,0.830811739,0.830811739,0.830811739,0.830811739,0.830811739,0.830811739,0,0.830811739,7255668.5,7255668.5,7255668.5,7255668.5,7255668.5,7255668.5,0,7255668.5,1003.248718,1003.248718,1003.248718,1003.248718,1003.248718,1003.248718,0,1003.248718,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000155
1,0.4734251201,0.4734251201,0.4734251201,0.4734251201,0.4734251201,0.4734251201,0,0.4734251201,-0.7473020554,-0.7473020554,-0.7473020554,-0.7473020554,-0.7473020554,-0.7473020554,0,-0.7473020554,0,0,0,0,0,0,0,0,0.8846421242,0.8846421242,0.8846421242,0.8846421242,0.8846421242,0.8846421242,0,0.8846421242,7173545,7173545,7173545,7173545,7173545,7173545,0,7173545,1003.211243,1003.211243,1003.211243,1003.211243,1003.211243,1003.211243,0,1003.211243,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00016
1,0.5850247741,0.5850247741,0.5850247741,0.5850247741,0.5850247741,0.5850247741,0,0.5850247741,-0.7230175734,-0.7230175734,-0.7230175734,-0.7230175734,-0.7230175734,-0.7230175734,0,-0.7230175734,0,0,0,0,0,0,0,0,0.9300583005,0.9300583005,0.9300583005,0.9300583005,0.9300583005,0.9300583005,0,0.9300583005,7195501.5,7195501.5,7195501.5,7195501.5,7195501.5,7195501.5,0,7195501.5,1003.222473,1003.222473,1003.222473,1003.222473,1003.222473,1003.222473,0,1003.222473,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000165
1,0.6738551259,0.6738551259,0.6738551259,0.6738551259,0.6738551259,0.6738551259,0,0.6738551259,-0.6900976896,-0.6900976896,-0.6900976896,-0.6900976896,-0.6900976896,-0.6900976896,0,-0.6900976896,0,0,0,0,0,0,0,0,0.9645286798,0.9645286798,0.9645286798,0.9645286798,0.9645286798,0.9645286798,0,0.9645286798,7283981.5,7283981.5,7283981.5,7283981.5,7283981.5,7283981.5,0,7283981.5,1003.261292,1003.261292,1003.261292,1003.261292,1003.261292,1003.261292,0,1003.261292,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00017
1,0.7283545136,0.7283545136,0.7283545136,0.7283545136,0.7283545136,0.7283545136,0,0.7283545136,-0.6646823287,-0.6646823287,-0.6646823287,-0.6646823287,-0.6646823287,-0.6646823287,0,-0.6646823287,0,0,0,0,0,0,0,0,0.9860541821,0.9860541821,0.9860541821,0.9860541821,0.9860541821,0.9860541821,0,0.9860541821,7386725,7386725,7386725,7386725,7386725,7386725,0,7386725,1003.307495,1003.307495,1003.307495,1003.307495,1003.307495,1003.307495,0,1003.307495,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000175
1,0.752350688,0.752350688,0.752350688,0.752350688,0.752350688,0.752350688,0,0.752350688,-0.6559938192,-0.6559938192,-0.6559938192,-0.6559938192,-0.6559938192,-0.6559938192,0,-0.6559938192,0,0,0,0,0,0,0,0,0.9981780648,0.9981780648,0.9981780648,0.9981780648,0.9981780648,0.9981780648,0,0.9981780648,7458775,7458775,7458775,7458775,7458775,7458775,0,7458775,1003.340027,1003.340027,1003.340027,1003.340027,1003.340027,1003.340027,0,1003.340027,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00018
1,0.7530888915,0.7530888915,0.7530888915,0.7530888915,0.7530888915,0.7530888915,0,0.7530888915,-0.6697154641,-0.6697154641,-0.6697154641,-0.6697154641,-0.6697154641,-0.6697154641,0,-0.6697154641,0,0,0,0,0,0,0,0,1.00780046,1.00780046,1.00780046,1.00780046,1.00780046,1.00780046,0,1.00780046,7467078.5,7467078.5,7467078.5,7467078.5,7467078.5,7467078.5,0,7467078.5,1003.344971,1003.344971,1003.344971,1003.344971,1003.344971,1003.344971,0,1003.344971,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000185
1,0.7381520271,0.7381520271,0.7381520271,0.7381520271,0.7381520271,0.7381520271,0,0.7381520271,-0.706961453,-0.706961453,-0.706961453,-0.706961453,-0.706961453,-0.706961453,0,-0.706961453,0,0,0,0,0,0,0,0,1.022087574,1.022087574,1.022087574,1.022087574,1.022087574,1.022087574,0,1.022087574,7398765,7398765,7398765,7398765,7398765,7398765,0,7398765,1003.315002,1003.315002,1003.315002,1003.315002,1003.315002,1003.315002,0,1003.315002,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.00019
1,0.7176380157,0.7176380157,0.7176380157,0.7176380157,0.7176380157,0.7176380157,0,0.7176380157,-0.7616883516,-0.7616883516,-0.7616883516,-0.7616883516,-0.7616883516,-0.7616883516,0,-0.7616883516,0,0,0,0,0,0,0,0,1.046505332,1.046505332,1.046505332,1.046505332,1.046505332,1.046505332,0,1.046505332,7267620,7267620,7267620,7267620,7267620,7267620,0,7267620,1003.255005,1003.255005,1003.255005,1003.255005,1003.255005,1003.255005,0,1003.255005,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.000195
1,0.7049047947,0.7049047947,0.7049047947,0.7049047947,0.7049047947,0.7049047947,0,0.7049047947,-0.8225590587,-0.8225590587,-0.8225590587,-0.8225590587,-0.8225590587,-0.8225590587,0,-0.8225590587,0,0,0,0,0,0,0,0,1.083279371,1.083279371,1.083279371,1.083279371,1.083279371,1.083279371,0,1.083279371,7105038.5,7105038.5,7105038.5,7105038.5,7105038.5,7105038.5,0,7105038.5,1003.179993,1003.179993,1003.179993,1003.179993,1003.179993,1003.179993,0,1003.179993,1,1,1,1,1,1,0,1,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0.02999999933,0,0.02999999933,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0.0549999997,0,0.0549999997,0,0,0,0,0,0,0,0,1,0.0002
